true__action_noise,true__xprob_volatility,estimated__action_noise,estimated__xprob_volatility,prior_idx,input_sequence_idx,simulation_idx
1.3,-5,1.7038938892469542,-4.32976070652809,1,1,6
1.3,-4,1.643506544139613,-4.7941995774428365,1,1,6
1.3,-3,1.1211730649711256,-4.2059565851116805,1,1,6
1.3,-2,1.1963490112891968,-1.7526562250219553,1,1,6
1.6,-10,1.6877118273143972,-5.869654466128312,1,1,6
1.6,-9,1.5352084671990325,-5.903826973785741,1,1,6
1.6,-8,1.5623514555915774,-7.003093147297269,1,1,6
1.6,-7,1.5557933501988754,-6.943290079071697,1,1,6
1.6,-6,1.5580425384734435,-4.241101084306646,1,1,6
1.6,-5,1.185470554266499,-5.206154115632614,1,1,6
1.6,-4,2.043537198812083,-5.439267539673903,1,1,6
1.6,-3,1.5722749259085014,-3.657287975705771,1,1,6
1.6,-2,1.3529458733729247,-2.137644403528605,1,1,6
1.9,-10,2.1262199400977004,-7.036844306655799,1,1,6
1.9,-9,1.291120328429385,-6.481923215330706,1,1,6
1.9,-8,1.3735590203758925,-7.038924384160206,1,1,6
1.9,-7,1.3637341998059078,-6.400444852851821,1,1,6
1.9,-6,1.6173986533971847,-6.739169850169594,1,1,6
1.9,-5,1.6292804806545442,-5.602906053883216,1,1,6
1.9,-4,2.007426397996802,-4.938866870117696,1,1,6
1.9,-3,1.2542191412185777,-3.8406710151852694,1,1,6
1.9,-2,1.7190319412800634,-3.115813777236985,1,1,6
2.2,-10,2.111594959915469,-5.659838640110585,1,1,6
2.2,-9,0.9990536088916151,-7.861009613965303,1,1,6
2.2,-8,2.1516916586123966,-6.254959270001559,1,1,6
2.2,-7,1.6339184189263116,-6.938124267094727,1,1,6
2.2,-6,1.9329054293440175,-5.733975459960229,1,1,6
2.2,-5,1.9990121364548592,-6.543213095782209,1,1,6
2.2,-4,2.0170869959862547,-4.42646589836979,1,1,6
2.2,-3,1.3714418843253395,-3.0977268621895755,1,1,6
2.2,-2,1.6055418009173592,-3.314835188179986,1,1,6
2.5,-10,2.2668594783375315,-7.302993598049615,1,1,6
2.5,-9,1.851251147358525,-4.8669718405093105,1,1,6
2.5,-8,2.188945161430504,-5.206399553980823,1,1,6
2.5,-7,1.8965299339337762,-6.0413960538892155,1,1,6
2.5,-6,2.0766714482996873,-6.2493232387513915,1,1,6
2.5,-5,1.5411490797005103,-5.199823113536092,1,1,6
2.5,-4,2.2448979597007472,-1.3582050199130624,1,1,6
2.5,-3,1.75935756711741,-5.920066990433444,1,1,6
2.5,-2,1.69301899420639,-5.582896434733226,1,1,6
0.1,-10,0.13104645741952337,-8.484936691990665,1,1,7
0.1,-9,0.13750206643644064,-6.810452291977262,1,1,7
0.1,-8,0.08547557428380681,-7.692280245938343,1,1,7
0.1,-7,0.09022611159146032,-6.866385464522917,1,1,7
0.1,-6,0.10328858429519922,-5.496466099922429,1,1,7
0.1,-5,0.09563801944591689,-5.323339050603709,1,1,7
0.1,-4,0.06824799377919027,-4.05189415538109,1,1,7
0.1,-3,0.13841441015716263,-3.0616173842264054,1,1,7
0.1,-2,0.0807922747270353,-2.096288966450702,1,1,7
0.4,-10,0.32928618279917077,-7.892340662859185,1,1,7
0.4,-9,0.5361246919265961,-7.24025042515818,1,1,7
0.4,-8,0.4475450765560205,-6.446631848640049,1,1,7
0.4,-7,0.53474148086108,-7.5772563455061945,1,1,7
0.4,-6,0.2746425759481675,-8.190421668650604,1,1,7
0.4,-5,0.3853957749664916,-5.070413344906362,1,1,7
0.4,-4,0.3316406667952476,-4.149019473570581,1,1,7
0.4,-3,0.3958900437561911,-3.3316780098942003,1,1,7
0.4,-2,0.4390198370200073,-1.988564436864592,1,1,7
0.7,-10,0.8739765271070226,-6.72560003989571,1,1,7
0.7,-9,0.9240415715762795,-5.105113517044765,1,1,7
0.7,-8,0.9065051154175601,-5.47687238040246,1,1,7
0.7,-7,0.6734636365183615,-5.462034016612514,1,1,7
0.7,-6,0.6676165747949405,-5.642528078732768,1,1,7
0.7,-5,0.8100068075950887,-4.27122391426864,1,1,7
0.7,-4,0.8903273513743682,-3.806572927349606,1,1,7
0.7,-3,0.6019772929603618,-3.2745716907729228,1,1,7
0.7,-2,0.8237731225375189,-2.268543392801392,1,1,7
1.0,-10,1.411813741413886,-6.982806827535078,1,1,7
1.0,-9,0.8725276057798542,-5.737480946819366,1,1,7
1.0,-8,1.0424889278641012,-5.780827770729347,1,1,7
1.0,-7,1.043266826470256,-6.003628675317318,1,1,7
1.0,-6,0.7342577831377246,-6.334867525832218,1,1,7
1.0,-5,1.404390764682537,-4.9332400147345545,1,1,7
1.0,-4,0.7656391438990104,-3.824913203589557,1,1,7
1.0,-3,0.9182752042369602,-3.093043651227436,1,1,7
1.0,-2,1.1254024258585327,-2.245389802081908,1,1,7
1.3,-10,0.990981923202894,-5.69900203060649,1,1,7
1.3,-9,1.59244057175554,-7.283563217153562,1,1,7
1.3,-8,1.1710829559924343,-3.97133239288726,1,1,7
1.3,-7,1.7681321566066113,-6.379963860428323,1,1,7
1.3,-6,1.2399355668917575,-5.171958047221658,1,1,7
1.3,-5,1.3771450901581854,-5.104767007457586,1,1,7
1.3,-4,1.5148832095696516,-2.8051347480434075,1,1,7
1.3,-3,0.9419892831209687,-4.091217287775432,1,1,7
1.3,-2,1.4639977309185437,-2.3912335980161594,1,1,7
1.6,-10,1.9181628026353346,-6.84272053690783,1,1,7
1.6,-9,1.4224873536507505,-3.7943285865645695,1,1,7
1.6,-8,1.3071198348151807,-5.820710044169994,1,1,7
1.6,-7,1.9004169743199169,-6.799030546563101,1,1,7
1.6,-6,1.5513079998849628,-5.073114867642497,1,1,7
1.6,-5,0.7963466041162195,-5.89062901682253,1,1,7
1.6,-4,1.2989950425626737,-4.686684712108274,1,1,7
1.6,-3,1.9758989908661828,-5.296602302260913,1,1,7
1.6,-2,1.2947571277324519,-2.629243169709844,1,1,7
1.9,-10,2.013979937675806,-6.374432157043851,1,1,7
1.9,-9,1.6638303076704686,-5.291376264726039,1,1,7
1.9,-8,1.4440626354613273,-6.112477762299377,1,1,7
1.9,-7,1.4580315934317425,-5.967204233274327,1,1,7
1.9,-6,1.4097010106528267,-5.442891548496846,1,1,7
1.9,-5,1.9845392756995026,-4.766314674090208,1,1,7
1.9,-4,1.3918526227995418,-4.680559464339534,1,1,7
1.9,-3,1.724777179795973,-2.443091695023354,1,1,7
1.9,-2,1.0932288021518413,-4.815890426212621,1,1,7
2.2,-10,1.3918478202717217,-6.867499219831531,1,1,7
2.2,-9,1.789037504820959,-5.665901897282982,1,1,7
2.2,-8,2.1029090818475416,-6.104742672326294,1,1,7
2.2,-7,1.4187963562798434,-6.559279856173678,1,1,7
2.2,-6,1.6637030071985133,-6.1248835325900535,1,1,7
2.2,-5,1.8117742508720118,-5.700873165233807,1,1,7
2.2,-4,1.4732231729865424,-5.0400206034427,1,1,7
2.2,-3,1.531865803563912,-5.165476791043039,1,1,7
2.2,-2,2.0597174425887324,-4.163562361710478,1,1,7
2.5,-10,1.9998563655681183,-5.526213886119375,1,1,7
2.5,-9,2.0959207342819366,-6.968896393599083,1,1,7
2.5,-8,1.4891683140320002,-6.721117318877564,1,1,7
2.5,-7,1.4511437191075451,-6.823514433731303,1,1,7
2.5,-6,1.7718980762370065,-5.932819508146917,1,1,7
2.5,-5,1.988687854206535,-5.0870730482462125,1,1,7
2.5,-4,1.7098642395487205,-6.328172066531458,1,1,7
2.5,-3,1.9379642824884669,-5.241517727506235,1,1,7
2.5,-2,2.390901747073194,-6.445191309669866,1,1,7
0.1,-10,0.10144659543300087,-7.744363057014322,1,1,8
0.1,-9,0.09846061750438821,-8.034608962931589,1,1,8
0.1,-8,0.1270372281728725,-7.479824557330129,1,1,8
0.1,-7,0.1341263895190795,-6.1995449190040475,1,1,8
0.1,-6,0.05253995092585266,-6.068644396726903,1,1,8
0.1,-5,0.12970100037688542,-5.364638177122522,1,1,8
0.1,-4,0.1390950786775098,-3.9950325333050607,1,1,8
0.1,-3,0.11145523713140296,-3.024204493393243,1,1,8
0.1,-2,0.11456598220975105,-1.9269262857575686,1,1,8
0.4,-10,0.5152423684744948,-7.065057310289374,1,1,8
0.4,-9,0.45147420280530565,-7.7226750931454555,1,1,8
0.4,-8,0.3901329901300242,-7.753820399829577,1,1,8
0.4,-7,0.5487052789439053,-5.574168572319067,1,1,8
0.4,-6,0.2900475704904494,-7.271880220353273,1,1,8
0.4,-5,0.4882746778455665,-4.565071959425994,1,1,8
0.4,-4,0.5017914985836311,-4.17246652304576,1,1,8
0.4,-3,0.3956618339270038,-2.519153466388661,1,1,8
0.4,-2,0.5281040058728087,-1.9026646923494708,1,1,8
0.7,-10,1.0920981728105617,-6.098744177370549,1,1,8
0.7,-9,0.6721857007334205,-7.480979368923239,1,1,8
0.7,-8,0.797300420063962,-7.852148361696919,1,1,8
0.7,-7,0.6711354380772045,-5.167172952262337,1,1,8
0.7,-6,0.7870539971083894,-6.098885498908398,1,1,8
0.7,-5,0.976659998125411,-4.16041462084455,1,1,8
0.7,-4,0.8397623563814357,-3.7067752347978264,1,1,8
0.7,-3,0.7424175163663977,-3.221788590994511,1,1,8
0.7,-2,0.7738089865583726,-2.381587569668955,1,1,8
1.0,-10,1.2598509993872398,-6.057372132286195,1,1,8
1.0,-9,1.1075244699873132,-6.910602031016035,1,1,8
1.0,-8,1.3940652330298464,-6.625350688098823,1,1,8
1.0,-7,0.9020175108191768,-7.834414228273575,1,1,8
1.0,-6,1.3601962805554284,-5.815603568890863,1,1,8
1.0,-5,1.2471410814534258,-3.8845776629284297,1,1,8
1.0,-4,1.1616553512506935,-5.237716386715577,1,1,8
1.0,-3,0.8762390995338737,-4.2871016929908485,1,1,8
1.0,-2,0.8511562663864206,-1.7806297421893986,1,1,8
1.3,-10,1.2341786825425702,-5.651660094985336,1,1,8
1.3,-9,1.4979931880439337,-5.024448383810798,1,1,8
1.3,-8,1.523161452333768,-6.462614103623992,1,1,8
1.3,-7,1.8699770585002393,-5.90646358083141,1,1,8
1.3,-6,1.6518096275039387,-5.91678179500464,1,1,8
1.3,-5,1.608515418925017,-5.20757492952073,1,1,8
1.3,-4,1.7862595345103531,-5.2091710007906915,1,1,8
1.3,-3,0.7656860154687315,-5.114406757054413,1,1,8
1.3,-2,1.516559722967448,-2.2519416220121085,1,1,8
1.6,-10,1.60185798103841,-7.45651336045965,1,1,8
1.6,-9,1.7736277881050888,-6.728739898964695,1,1,8
1.6,-8,1.1734420927270004,-7.084752856913439,1,1,8
1.6,-7,1.2313495686265499,-5.761754265894274,1,1,8
1.6,-6,1.4418721074270933,-5.907245288213225,1,1,8
1.6,-5,1.3790647185147686,-5.78990830723474,1,1,8
1.6,-4,1.8966200842582492,-4.70177539264014,1,1,8
1.6,-3,1.402532715856105,-4.089377120995843,1,1,8
1.6,-2,1.5987657567897817,-3.518422085755328,1,1,8
1.9,-10,1.8378912924316602,-5.51468594099942,1,1,8
1.9,-9,1.717759182914234,-5.116578037768133,1,1,8
1.9,-8,1.4874295678330625,-4.943687260909128,1,1,8
1.9,-7,1.9873692648799874,-5.3230569355141295,1,1,8
1.9,-6,1.4466809417905064,-6.82404320520792,1,1,8
1.9,-5,1.4001703377497101,-5.669020741849925,1,1,8
1.9,-4,1.9748754855332333,-3.552258481086235,1,1,8
1.9,-3,1.741367179173794,-3.0614124662394753,1,1,8
1.9,-2,2.0345522219929264,-1.9428578130865861,1,1,8
2.2,-10,1.780177957868073,-6.140950880694971,1,1,8
2.2,-9,1.8220160789530162,-5.6369935142676635,1,1,8
2.2,-8,1.7714953012537604,-5.838717740962505,1,1,8
2.2,-7,2.3202330414282626,-6.394210585007521,1,1,8
2.2,-6,2.0657427880230097,-6.568317712820209,1,1,8
2.2,-5,1.3920101892188854,-4.870022931878081,1,1,8
2.2,-4,1.589745334126317,-4.700401397513942,1,1,8
2.2,-3,1.6093481228294366,-4.434248924712932,1,1,8
2.2,-2,1.876156803752152,-4.7088250752857705,1,1,8
2.5,-10,1.9773879925585836,-6.867064648305798,1,1,8
2.5,-9,1.9970097220706495,-6.764601800196368,1,1,8
2.5,-8,1.8950805984207313,-5.640471148885589,1,1,8
2.5,-7,1.71980655793661,-7.461498152131363,1,1,8
2.5,-6,2.211353790489937,-6.579163707950553,1,1,8
2.5,-5,1.7744369537319344,-5.003142283040042,1,1,8
2.5,-4,1.3490017706009287,-5.963133525276341,1,1,8
2.5,-3,1.8600293637862642,-5.928983643576583,1,1,8
2.5,-2,1.2609731911521869,-3.8980353250392916,1,1,8
0.1,-10,0.1376930930825441,-6.810240387909126,1,1,9
0.1,-9,0.13378662225105215,-7.5310610959096955,1,1,9
0.1,-8,0.07765523377332427,-7.193531071797235,1,1,9
0.1,-7,0.0369783710145047,-7.085123736330274,1,1,9
0.1,-6,0.15289058302441638,-6.603538486018226,1,1,9
0.1,-5,0.151809423144198,-4.874327054794318,1,1,9
0.1,-4,0.07678635659498433,-3.8163990409370365,1,1,9
0.1,-3,0.16458516439218668,-2.99256911102985,1,1,9
0.1,-2,0.10628352760115788,-1.998214798284881,1,1,9
0.4,-10,0.3560801317693784,-8.589924204941786,1,1,9
0.4,-9,6.40355334501122,-1.0866635246950913,1,1,9
0.4,-8,0.35159044964121416,-7.939355011584018,1,1,9
0.4,-7,0.5331604349961178,-6.09024629906019,1,1,9
0.4,-6,0.4394543320249579,-5.239925711546128,1,1,9
0.4,-5,0.3635354786469628,-5.777850765258121,1,1,9
0.4,-4,0.37022732898229616,-3.903134750172227,1,1,9
0.4,-3,0.4856672622530215,-3.014499651990692,1,1,9
0.4,-2,0.34998439450972973,-2.0300098854121713,1,1,9
0.7,-10,0.5689393221719328,-7.268825461738682,1,1,9
0.7,-9,0.9274984149994666,-6.827554544690653,1,1,9
0.7,-8,0.9328325290840075,-5.12245469627355,1,1,9
0.7,-7,0.9584268467861015,-6.324515453800431,1,1,9
0.7,-6,0.8059597480472764,-4.917393579937872,1,1,9
0.7,-5,0.690500096781719,-4.908708104370282,1,1,9
0.7,-4,0.7999772845042565,-3.4959001561593026,1,1,9
0.7,-3,0.7443935717256012,-2.283290784454797,1,1,9
0.7,-2,0.7738136353911107,-2.0249276884545093,1,1,9
1.0,-10,0.6340776991779649,-6.046026725282071,1,1,9
1.0,-9,1.253927563702554,-7.380316556727571,1,1,9
1.0,-8,1.0244216375193744,-7.586102600474196,1,1,9
1.0,-7,1.2580779512284805,-7.080868291879726,1,1,9
1.0,-6,1.1067528679611602,-5.657499050228659,1,1,9
1.0,-5,0.9482446005523013,-5.520618247885487,1,1,9
1.0,-4,1.5337401151906076,-3.7323731900592287,1,1,9
1.0,-3,0.9650363584755366,-3.2509829123107177,1,1,9
1.0,-2,1.049348370591341,-1.924453552081597,1,1,9
1.3,-10,1.482883829268273,-5.854691151851647,1,1,9
1.3,-9,1.1984296549940028,-7.012685759990905,1,1,9
1.3,-8,1.1645909769717,-6.505661555511004,1,1,9
1.3,-7,0.9696081310726445,-7.040392256459801,1,1,9
1.3,-6,1.1541641053007803,-6.815669258107013,1,1,9
1.3,-5,1.4074319598437135,-5.4808590348370725,1,1,9
1.3,-4,0.8606674927613596,-3.9601543740105303,1,1,9
1.3,-3,1.4545705769242927,-3.0042009879543894,1,1,9
1.3,-2,0.944412657157925,-1.7990261755820045,1,1,9
1.6,-10,1.4544045543412034,-7.282503980352558,1,1,9
1.6,-9,1.5779644539547877,-7.467785146879097,1,1,9
1.6,-8,1.5253099918275408,-6.803317278224499,1,1,9
1.6,-7,1.332459661795759,-5.29129576939581,1,1,9
1.6,-6,1.817438005009421,-6.8277620724714385,1,1,9
1.6,-5,1.5356420550155836,-6.268973992177734,1,1,9
1.6,-4,1.5649003817672378,-4.739530558425028,1,1,9
1.6,-3,1.0382497448400096,-4.429667243114438,1,1,9
1.6,-2,1.5132244723030865,-2.117400201645239,1,1,9
1.9,-10,1.9978409613264376,-5.4338893607475125,1,1,9
1.9,-9,1.673369530748733,-6.879309110208743,1,1,9
1.9,-8,1.7824577188993755,-7.163423454038059,1,1,9
1.9,-7,1.0939664240926623,-6.4050931686372845,1,1,9
1.9,-6,1.6067122367419606,-5.472847231039451,1,1,9
1.9,-5,1.8095200083003502,-5.17139837019794,1,1,9
1.9,-4,2.0560466910797714,-3.7471478955466697,1,1,9
1.9,-3,1.818764807529763,-5.184467727009408,1,1,9
1.9,-2,1.446317916919369,-3.9891565168571868,1,1,9
2.2,-10,2.2885951105036906,-6.393885421956476,1,1,9
2.2,-9,1.5023518935994826,-6.790319513640547,1,1,9
2.2,-8,1.9547320692528998,-6.450359692241938,1,1,9
2.2,-7,1.7068179930639917,-6.7355849492171345,1,1,9
2.2,-6,1.743464671980466,-5.90408595759451,1,1,9
2.2,-5,2.1259378889098977,-6.003581118731482,1,1,9
2.2,-4,1.4127379102905193,-3.3744449836508976,1,1,9
2.2,-3,1.611467227802239,-5.9111550758327835,1,1,9
2.2,-2,1.387747097424059,-3.2175592622001155,1,1,9
2.5,-10,2.19715019923221,-6.47284665355624,1,1,9
2.5,-9,2.4116876680427333,-6.1788496578983105,1,1,9
2.5,-8,1.9884076269714637,-6.738711712700618,1,1,9
2.5,-7,1.6437549623942767,-5.881495704321589,1,1,9
2.5,-6,2.031796160297645,-6.268342492417183,1,1,9
2.5,-5,1.5489497771605687,-5.296922356971727,1,1,9
2.5,-4,1.775197559238972,-6.234152759236599,1,1,9
2.5,-3,1.9691249943316602,-5.085067163994607,1,1,9
2.5,-2,1.7009755677309992,-2.6663706600713954,1,1,9
0.1,-10,0.16350878104527128,-7.686694188833346,1,1,10
0.1,-9,0.15299051800356084,-7.574799691567781,1,1,10
0.1,-8,0.14143340890752254,-6.036175974233518,1,1,10
0.1,-7,0.12076507143574877,-7.533568378361233,1,1,10
0.1,-6,0.09591954491279545,-5.32846579432077,1,1,10
0.1,-5,0.13569610586144165,-5.1865802589703645,1,1,10
0.1,-4,0.09389932633228246,-3.904970905533978,1,1,10
0.1,-3,0.17889810371283804,-2.9693536156079343,1,1,10
0.1,-2,0.11041605426868498,-2.1168221200934507,1,1,10
0.4,-10,0.43946903967455797,-6.904279981782451,1,1,10
0.4,-9,0.4387777125756686,-7.068343652003417,1,1,10
0.4,-8,0.3616581089836339,-7.259379512150598,1,1,10
0.4,-7,0.4334350548262358,-6.6649391850189135,1,1,10
0.4,-6,0.4162717675253299,-5.7094309209907035,1,1,10
0.4,-5,0.33412522878671186,-4.402846972494146,1,1,10
0.4,-4,0.3429108830940626,-3.740329598199522,1,1,10
0.4,-3,0.47775884708320193,-2.71740178491079,1,1,10
0.4,-2,0.3515668569195457,-1.8531997026433649,1,1,10
0.7,-10,0.7270310029276748,-7.8687519334792935,1,1,10
0.7,-9,0.5716192323348882,-6.564129379085154,1,1,10
0.7,-8,0.6299796267077643,-6.867468268364595,1,1,10
0.7,-7,0.8921972600504464,-5.979658763049143,1,1,10
0.7,-6,0.9156486728157132,-5.884865373937956,1,1,10
0.7,-5,0.7242404959672264,-4.444070397072996,1,1,10
0.7,-4,0.8484381432090508,-3.4072018745167956,1,1,10
0.7,-3,0.6315514672656508,-3.655397190641282,1,1,10
0.7,-2,0.7156146607496836,-2.1828501810947136,1,1,10
1.0,-10,0.9601648902448208,-5.6602456649595805,1,1,10
1.0,-9,1.6942201147844587,-6.782434923241496,1,1,10
1.0,-8,1.2405846297395993,-7.378683723940529,1,1,10
1.0,-7,1.101076610587059,-6.753229051180014,1,1,10
1.0,-6,1.0183435902788351,-5.805818891227427,1,1,10
1.0,-5,1.104043923681401,-4.4100236568566515,1,1,10
1.0,-4,1.137311778711351,-4.434775840493687,1,1,10
1.0,-3,0.8473150803865234,-3.707910228068069,1,1,10
1.0,-2,1.0431416548516768,-1.4216571183589646,1,1,10
1.3,-10,1.6453061675206868,-7.287381844871083,1,1,10
1.3,-9,1.7029675667951631,-5.963406463790826,1,1,10
1.3,-8,1.0019588039298468,-7.794332799438979,1,1,10
1.3,-7,1.7142323978841278,-5.9086482485619385,1,1,10
1.3,-6,1.6044437983316242,-4.409347432078825,1,1,10
1.3,-5,1.0566294245480323,-6.093289500420682,1,1,10
1.3,-4,1.34275700078048,-3.839891358076073,1,1,10
1.3,-3,1.1743954648116228,-2.8106251025273856,1,1,10
1.3,-2,1.0415139568492147,-2.580664692785939,1,1,10
1.6,-10,1.6525444892238572,-5.852013378770398,1,1,10
1.6,-9,1.7801105268552344,-7.359576387944778,1,1,10
1.6,-8,1.6858581449438828,-6.391324160000984,1,1,10
1.6,-7,1.4876550323982372,-5.750048649785612,1,1,10
1.6,-6,1.5615992138909074,-4.835282060243129,1,1,10
1.6,-5,1.9208203017692953,-4.922435662460617,1,1,10
1.6,-4,1.844228538658121,-4.161710877898887,1,1,10
1.6,-3,1.1560490816229518,-2.2663312347598623,1,1,10
1.6,-2,1.3760888888316094,-2.1262466938754168,1,1,10
1.9,-10,2.327513234275965,-6.066466378894796,1,1,10
1.9,-9,1.4047782639055821,-6.0399302436011775,1,1,10
1.9,-8,2.1799052557596137,-4.566482326083733,1,1,10
1.9,-7,1.7358406778915048,-4.339534963548272,1,1,10
1.9,-6,1.9975242050901696,-6.518872927388685,1,1,10
1.9,-5,1.3245186978590302,-5.922976595642937,1,1,10
1.9,-4,1.3072095727128186,-4.37566636669359,1,1,10
1.9,-3,1.4279834033386694,-3.006652588620518,1,1,10
1.9,-2,1.6103192899309777,-1.7245153533573443,1,1,10
2.2,-10,1.4605745000869406,-6.006284802029664,1,1,10
2.2,-9,1.8164754967150993,-6.764321328624337,1,1,10
2.2,-8,2.0819354632334592,-5.590878187112195,1,1,10
2.2,-7,1.9180222125550248,-6.541106154122699,1,1,10
2.2,-6,1.44815818693044,-6.359734175589211,1,1,10
2.2,-5,2.0194928581310343,-5.98747973903168,1,1,10
2.2,-4,1.4440125582333736,-4.473903437086255,1,1,10
2.2,-3,1.7007226399685607,-5.1134577529575385,1,1,10
2.2,-2,1.3425404918650223,-2.8213646476190473,1,1,10
2.5,-10,2.3749452470981263,-6.883788366859346,1,1,10
2.5,-9,2.0985085428295673,-6.505224616246595,1,1,10
2.5,-8,1.585300903820484,-6.640419942606615,1,1,10
2.5,-7,1.5703248670494436,-5.8785205415200394,1,1,10
2.5,-6,2.1218510670109803,-6.657229181684578,1,1,10
2.5,-5,1.7626963975180114,-5.0349122045063375,1,1,10
2.5,-4,1.33420490017606,-5.5656313065398075,1,1,10
2.5,-3,1.4339270117783638,-5.421236272455622,1,1,10
2.5,-2,1.7710108591825162,-2.498490371782048,1,1,10
