true__action_noise,true__xprob_volatility,estimated__action_noise,estimated__xprob_volatility,prior_idx,input_sequence_idx,simulation_idx
1.3,-4,1.6864080388205047,-2.944651666366746,1,1,6
1.3,-3,0.8871772236419488,-3.970891172237629,1,1,6
1.3,-2,1.440933135436174,-2.0115347250518862,1,1,6
1.6,-10,1.610630462223233,-5.590062865643233,1,1,6
1.6,-9,1.0584883311415303,-7.119012731143831,1,1,6
1.6,-8,1.191182058140503,-6.913408297088437,1,1,6
1.6,-7,1.0276697250602604,-5.224333083810793,1,1,6
1.6,-6,1.2041908125282876,-6.941910816174326,1,1,6
1.6,-5,1.4223853261623431,-2.776065656662716,1,1,6
1.6,-4,1.4857185672597248,-4.97467521163321,1,1,6
1.6,-3,1.3767540850950652,-3.7326783953557143,1,1,6
1.6,-2,1.5442502379668346,-2.336687396646319,1,1,6
1.9,-10,1.9108857005011055,-5.138459248799107,1,1,6
1.9,-9,2.013810844903252,-5.934741332791527,1,1,6
1.9,-8,1.9419790020388754,-5.673322523429485,1,1,6
1.9,-7,2.2307115956762757,-6.4127336877234,1,1,6
1.9,-6,1.2375141418480107,-6.174645620778847,1,1,6
1.9,-5,1.7501366185593588,-5.536971195176433,1,1,6
1.9,-4,1.6886555859438093,-5.922173271817867,1,1,6
1.9,-3,1.8513619333088838,-4.26841623868339,1,1,6
1.9,-2,1.5978240885242923,-2.1104480763807745,1,1,6
2.2,-10,2.280383640377514,-5.8906802772245594,1,1,6
2.2,-9,2.139665395295866,-6.215551158541361,1,1,6
2.2,-8,1.966739587585995,-6.414687581050986,1,1,6
2.2,-7,1.9522929041075678,-5.764128098027648,1,1,6
2.2,-6,1.3981131243751768,-6.061523282881235,1,1,6
2.2,-5,1.5995137697728623,-6.468158187536077,1,1,6
2.2,-4,2.13087389433616,-6.123054106698797,1,1,6
2.2,-3,2.0732670122334445,-3.1482589722959737,1,1,6
2.2,-2,1.5888890833937124,-2.4227479771121985,1,1,6
2.5,-10,1.8413037099304022,-5.005749171459138,1,1,6
2.5,-9,1.6980593502345922,-6.793616864613794,1,1,6
2.5,-8,2.343110720051902,-6.147826496883043,1,1,6
2.5,-7,2.4542729894624897,-6.9945573658212075,1,1,6
2.5,-6,2.310979941175532,-4.221724020508439,1,1,6
2.5,-5,1.8804634121978538,-4.413423566586066,1,1,6
2.5,-4,1.2904406946053102,-6.655562844007458,1,1,6
2.5,-3,1.2518466695512172,-2.700565982947011,1,1,6
2.5,-2,1.8021370983402916,-2.8859049319790007,1,1,6
0.1,-10,0.10618686074652853,-7.373928791505099,1,1,7
0.1,-9,0.0576854231920486,-7.352298906151109,1,1,7
0.1,-8,0.10537632027660215,-7.325990612265991,1,1,7
0.1,-7,0.16103074763095568,-7.644486669770378,1,1,7
0.1,-6,0.14758119572330158,-6.433525061842863,1,1,7
0.1,-5,0.14655672635259176,-4.777622994794232,1,1,7
0.1,-4,0.17873386343400988,-3.8454700570415383,1,1,7
0.1,-3,0.07384083918071535,-3.00498177711306,1,1,7
0.1,-2,0.1814643981323613,-1.9791111337914524,1,1,7
0.4,-10,0.42426006264447635,-7.337293321531811,1,1,7
0.4,-9,0.4200903556288088,-7.101047272496164,1,1,7
0.4,-8,0.40797380237413117,-6.987647258636844,1,1,7
0.4,-7,0.378323942144088,-6.90479891216524,1,1,7
0.4,-6,0.502063168088209,-5.846020917924003,1,1,7
0.4,-5,0.3481755946841134,-5.568462374427966,1,1,7
0.4,-4,0.48253723426060025,-5.201094804876822,1,1,7
0.4,-3,0.28071766994153174,-3.149668045885588,1,1,7
0.4,-2,0.36768690872681764,-1.9624970047630301,1,1,7
0.7,-10,0.6191571837659645,-7.785342059068901,1,1,7
0.7,-9,0.7243513740322005,-5.60650625311501,1,1,7
0.7,-8,1.0159694750300172,-5.4286171952880675,1,1,7
0.7,-7,0.6493705757905158,-5.421801894839374,1,1,7
0.7,-6,1.07613552849742,-5.817805813020071,1,1,7
0.7,-5,0.4963663558157406,-4.951164696324497,1,1,7
0.7,-4,0.807006986385499,-4.317534169804306,1,1,7
0.7,-3,0.5987820028054724,-2.6298311411361768,1,1,7
0.7,-2,0.9034052792903531,-1.7869533603193872,1,1,7
1.0,-10,1.264649321005768,-7.052495598087031,1,1,7
1.0,-9,1.0898747137947464,-6.631014407546248,1,1,7
1.0,-8,0.965332689902552,-6.814276225620462,1,1,7
1.0,-7,1.4739204629472986,-6.385145745297144,1,1,7
1.0,-6,0.935493395973584,-6.635089128085127,1,1,7
1.0,-5,1.005949562288671,-5.082710964059383,1,1,7
1.0,-4,1.2169976932324282,-5.256812591395588,1,1,7
1.0,-3,1.2498916176842798,-4.005708404426464,1,1,7
1.0,-2,1.043405076787001,-1.8879212719381429,1,1,7
1.3,-10,1.7226438611343338,-6.793481625967102,1,1,7
1.3,-9,1.1217387801018703,-6.59926859032819,1,1,7
1.3,-8,1.320350151249268,-5.572056343114706,1,1,7
1.3,-7,1.1757911831587615,-6.025432521333512,1,1,7
1.3,-6,1.0625819057831145,-7.02117167323984,1,1,7
1.3,-5,1.1544714269805212,-6.036369061403223,1,1,7
1.3,-4,1.1286581553178712,-4.547543547133654,1,1,7
1.3,-3,1.399992031769712,-4.89534524390891,1,1,7
1.3,-2,1.3270432136304302,-2.248719520765511,1,1,7
1.6,-10,1.9785126404421742,-5.661383135694921,1,1,7
1.6,-9,1.316055639405072,-6.607614814396372,1,1,7
1.6,-8,1.2435974273298447,-6.974660594857102,1,1,7
1.6,-7,1.4695321293494694,-6.5560148285253295,1,1,7
1.6,-6,2.0616923615298046,-6.738657820970907,1,1,7
1.6,-5,1.2177570909832824,-5.024498119169144,1,1,7
1.6,-4,1.503142961534663,-5.156068310765278,1,1,7
1.6,-3,1.1617952019435092,-3.725864396310306,1,1,7
1.6,-2,1.4303977305946245,-3.0743805389837173,1,1,7
1.9,-10,1.354352776597802,-6.296181298255547,1,1,7
1.9,-9,2.1361020763860186,-5.0297426030084464,1,1,7
1.9,-8,1.784109219975225,-5.899936769660352,1,1,7
1.9,-7,1.067314207737017,-6.109949982852837,1,1,7
1.9,-6,1.808005470172683,-6.010770665143067,1,1,7
1.9,-5,2.0715453550921152,-4.1318947102883925,1,1,7
1.9,-4,1.5466329123297107,-4.306490812381503,1,1,7
1.9,-3,1.6302997870447538,-5.397874956233642,1,1,7
1.9,-2,1.578267029050255,-2.66242972414872,1,1,7
2.2,-10,1.4864152651402953,-6.988183512282883,1,1,7
2.2,-9,1.5890250640198167,-6.957611448222256,1,1,7
2.2,-8,1.4450045501889672,-5.874185842382692,1,1,7
2.2,-7,1.8415343158194017,-6.817638126327363,1,1,7
2.2,-6,2.0282453649920122,-5.9667861099315544,1,1,7
2.2,-5,1.6135766545381225,-5.649484886703664,1,1,7
2.2,-4,1.568467755753431,-5.490108019098027,1,1,7
2.2,-3,2.118809384415199,-4.221622969495739,1,1,7
2.2,-2,1.7754004537353554,-2.5805017166690045,1,1,7
2.5,-10,2.137382919290911,-6.021240426218593,1,1,7
2.5,-9,1.6792775956054051,-5.9308845208757255,1,1,7
2.5,-8,2.0544588420717,-5.380186274785347,1,1,7
2.5,-7,2.015288499760139,-5.248532444630079,1,1,7
2.5,-6,1.7670488449461241,-6.097047541817277,1,1,7
2.5,-5,2.297219485000661,-5.880287630560033,1,1,7
2.5,-4,2.0413695878364675,-6.305957256669741,1,1,7
2.5,-3,1.52103063452105,-3.4463243988331245,1,1,7
2.5,-2,1.9017430846255965,-4.958004416550539,1,1,7
0.1,-10,0.058411236225461044,-7.193790855147461,1,1,8
0.1,-9,0.10971546189244988,-7.368542534113037,1,1,8
0.1,-8,0.032087866974478275,-6.75481003238837,1,1,8
0.1,-7,0.1073319544357837,-7.352791546748189,1,1,8
0.1,-6,0.10657004335060594,-7.256846923670842,1,1,8
0.1,-5,0.21319822557168266,-4.50665654904652,1,1,8
0.1,-4,0.03408216514935604,-4.499029921743871,1,1,8
0.1,-3,0.12086482738331197,-2.9965304012659795,1,1,8
0.1,-2,0.057380982617271085,-2.0048793204154207,1,1,8
0.4,-10,0.3926240570466384,-6.826900489805304,1,1,8
0.4,-9,0.4050347690845639,-7.778801967377127,1,1,8
0.4,-8,0.4667793311494057,-7.373672047626732,1,1,8
0.4,-7,0.37338401957293244,-7.01591023412198,1,1,8
0.4,-6,0.45230047191392564,-7.608523736389561,1,1,8
0.4,-5,0.42242924742555366,-4.67045732068391,1,1,8
0.4,-4,0.5544739885656236,-4.193036076584775,1,1,8
0.4,-3,0.40717173027939585,-3.280821676896813,1,1,8
0.4,-2,0.3320335492827968,-2.2372266865982553,1,1,8
0.7,-10,1.012411044399022,-6.55266970117842,1,1,8
0.7,-9,0.8307608029505318,-5.860130593274298,1,1,8
0.7,-8,0.7122928242807988,-7.097633269368844,1,1,8
0.7,-7,0.7059135252046589,-6.3837751495878825,1,1,8
0.7,-6,0.7834462591896199,-6.104294488429208,1,1,8
0.7,-5,0.6324900445894246,-4.73283871295647,1,1,8
0.7,-4,0.7176616316173019,-4.900364392752245,1,1,8
0.7,-3,0.6661961921950831,-3.6359454865335064,1,1,8
0.7,-2,0.8594009196026046,-2.11924160547974,1,1,8
1.0,-10,1.6074386141345611,-6.383444103249923,1,1,8
1.0,-9,1.7351266499137328,-6.138810495002343,1,1,8
1.0,-8,0.7339903547646613,-5.260279966848296,1,1,8
1.0,-7,0.9395902384413821,-7.096610575424259,1,1,8
1.0,-6,0.8674372146773263,-6.2294211280004035,1,1,8
1.0,-5,0.9773440891969949,-5.064195766734812,1,1,8
1.0,-4,1.045462715319573,-4.067236225843226,1,1,8
1.0,-3,1.1452258682352987,-2.8746153119865445,1,1,8
1.0,-2,0.8301351219676079,-2.0908343245560808,1,1,8
1.3,-10,1.1169213547622485,-7.119792424564354,1,1,8
1.3,-9,1.6227747951573628,-5.520387666796116,1,1,8
1.3,-8,1.8646762730976112,-5.993525798649301,1,1,8
1.3,-7,1.2486212776089083,-6.044174752756804,1,1,8
1.3,-6,1.151097450750045,-6.674019361771576,1,1,8
1.3,-5,0.9804932389972314,-2.7172636399476486,1,1,8
1.3,-4,1.1299354402064268,-4.243535458741995,1,1,8
1.3,-3,0.9204166436055253,-4.506644680837906,1,1,8
1.3,-2,1.3228811302108352,-2.2890014695661987,1,1,8
1.6,-10,1.340751958073792,-6.465736499294886,1,1,8
1.6,-9,1.7346115097667814,-6.584816786673248,1,1,8
1.6,-8,1.8624569173149221,-5.739373451833903,1,1,8
1.6,-7,1.6263228117184898,-6.507232163816381,1,1,8
1.6,-6,1.5147551879859584,-4.681437482130357,1,1,8
1.6,-5,1.5730108476294802,-5.747645019683148,1,1,8
1.6,-4,2.1439792618333264,-3.2517647756433368,1,1,8
1.6,-3,1.5331600440343536,-3.301703903888213,1,1,8
1.6,-2,1.4641177012934814,-2.5321896813799443,1,1,8
1.9,-10,1.6483864066850042,-7.1586190340523235,1,1,8
1.9,-9,1.995281688227061,-4.950655211656296,1,1,8
1.9,-8,1.6226228032493037,-6.47378357000397,1,1,8
1.9,-7,1.2639426882616083,-4.954945765938042,1,1,8
1.9,-6,2.1728540459837893,-6.583267330627797,1,1,8
1.9,-5,1.9050112464074718,-4.433497834129838,1,1,8
1.9,-4,1.3355590834076885,-5.531112692672747,1,1,8
1.9,-3,1.091490074230386,-5.230824300953866,1,1,8
1.9,-2,1.4569375255173513,-2.5379266829912313,1,1,8
2.2,-10,2.3497109685378312,-6.40174772891238,1,1,8
2.2,-9,2.110014662569121,-6.522612075043352,1,1,8
2.2,-8,1.9172824479191792,-6.090310919007443,1,1,8
2.2,-7,1.501334817710749,-6.856299776346432,1,1,8
2.2,-6,1.8013886258058132,-5.895660285630816,1,1,8
2.2,-5,2.0318185365388364,-4.7426609309670535,1,1,8
2.2,-4,2.2874760841998825,-6.612061273172746,1,1,8
2.2,-3,2.173224657179932,-4.157741485900903,1,1,8
2.2,-2,2.1897862540870867,-1.856098084535156,1,1,8
2.5,-10,1.7842762442112947,-6.3999253445684126,1,1,8
2.5,-9,2.0812375093430537,-6.69841659199274,1,1,8
2.5,-8,2.39328344527223,-5.891752846045047,1,1,8
2.5,-7,2.381729956044685,-5.473784689490676,1,1,8
2.5,-6,1.70271866452651,-6.221713061635022,1,1,8
2.5,-5,1.6257413669732377,-4.637605351757753,1,1,8
2.5,-4,1.7052911599849128,-5.59981263511339,1,1,8
2.5,-3,1.5409827820587352,-4.519032876849072,1,1,8
2.5,-2,1.6829994980235918,-6.904374733701067,1,1,8
0.1,-10,0.07316446624794302,-7.51407381208299,1,1,9
0.1,-9,0.17351050031202786,-7.3898982286653805,1,1,9
0.1,-8,0.10836980526348874,-7.376645572897332,1,1,9
0.1,-7,0.10525512599870578,-7.122254649133767,1,1,9
0.1,-6,0.1469942562129149,-6.374192189147415,1,1,9
0.1,-5,0.09160346340224013,-4.9477723822881385,1,1,9
0.1,-4,0.13987462503546477,-4.06247769535749,1,1,9
0.1,-3,0.127190168751186,-2.9807510132122648,1,1,9
0.1,-2,0.15271106964477485,-2.031535623736088,1,1,9
0.4,-10,0.37929904779627166,-6.6478139833903676,1,1,9
0.4,-9,0.3317138255444,-7.3934646767431325,1,1,9
0.4,-8,0.5302703650024141,-6.980213604509106,1,1,9
0.4,-7,0.38165382199713815,-6.059041849580795,1,1,9
0.4,-6,0.23548769767298855,-7.282885518767759,1,1,9
0.4,-5,0.4427793417082245,-5.346406190490723,1,1,9
0.4,-4,0.3010234220580368,-2.884045527480285,1,1,9
0.4,-3,0.46923050166442243,-3.0719961706930365,1,1,9
0.4,-2,0.2938675884647312,-1.9261452653081763,1,1,9
0.7,-10,0.7721854828741347,-6.969992394631196,1,1,9
0.7,-9,0.8327686094034336,-7.3213593623499875,1,1,9
0.7,-8,0.6930074669835227,-5.913037534874876,1,1,9
0.7,-7,0.6859918088622621,-7.290403553542106,1,1,9
0.7,-6,0.91835218042629,-5.6775359120739095,1,1,9
0.7,-5,0.6484322200874861,-6.181581214430503,1,1,9
0.7,-4,0.5272981752760525,-5.193030068027894,1,1,9
0.7,-3,0.7604075827156234,-3.057689567414496,1,1,9
0.7,-2,0.7223149587984292,-2.2887842792806037,1,1,9
1.0,-10,1.0349868732896699,-6.325768413713783,1,1,9
1.0,-9,1.0477503811056827,-6.8483517877164415,1,1,9
1.0,-8,0.8763360628893625,-6.466694133364577,1,1,9
1.0,-7,0.9755733836991008,-5.791220051832402,1,1,9
1.0,-6,0.8679925795358822,-6.837702619088803,1,1,9
1.0,-5,0.9023662125703876,-6.199527670885579,1,1,9
1.0,-4,0.9867624055427611,-3.9659283076273235,1,1,9
1.0,-3,0.9877736116422402,-3.8414451705350703,1,1,9
1.0,-2,1.3518866973481978,-1.962350456906073,1,1,9
1.3,-10,1.4065002609401458,-6.483161931376504,1,1,9
1.3,-9,1.0311979150690656,-6.3582047073809385,1,1,9
1.3,-8,1.3870719310734754,-5.542581330298248,1,1,9
1.3,-7,1.7698212642800315,-6.39152490956006,1,1,9
1.3,-6,1.086874002131129,-6.089632115577404,1,1,9
1.3,-5,0.9638675979647098,-6.232283987994942,1,1,9
1.3,-4,1.2094638111862368,-4.448963536464899,1,1,9
1.3,-3,1.0356925524068938,-3.5363618050560715,1,1,9
1.3,-2,1.3257083980809028,-2.341142478665046,1,1,9
1.6,-10,1.6355028055203287,-6.342293027317875,1,1,9
1.6,-9,2.1540583196592866,-7.150550206648218,1,1,9
1.6,-8,2.141365085544745,-5.651265040066363,1,1,9
1.6,-7,1.8536462220699215,-6.531300713285537,1,1,9
1.6,-6,1.8117140582457676,-5.279273320726816,1,1,9
1.6,-5,1.563973145120141,-4.23636234231082,1,1,9
1.6,-4,1.696873860513796,-4.956156061337665,1,1,9
1.6,-3,1.8215353536567709,-3.395409566327741,1,1,9
1.6,-2,1.4545454685795436,-1.8258698339457693,1,1,9
1.9,-10,1.558978402761533,-6.27405442374741,1,1,9
1.9,-9,1.9263950385717044,-6.34989704186825,1,1,9
1.9,-8,1.8552682124528437,-6.033384569571888,1,1,9
1.9,-7,1.8481801023205555,-5.96603699820548,1,1,9
1.9,-6,2.26530556014493,-6.053908778127054,1,1,9
1.9,-5,1.742526336955676,-5.16170904908428,1,1,9
1.9,-4,1.3544154224763396,-4.21637807606082,1,1,9
1.9,-3,1.5116959915899661,-4.671801803475454,1,1,9
1.9,-2,1.8877054635244845,-2.645748576737195,1,1,9
2.2,-10,1.605365221279548,-5.513981000971703,1,1,9
2.2,-9,1.745070904106755,-6.221137497640669,1,1,9
2.2,-8,2.288615821794412,-6.288652538940045,1,1,9
2.2,-7,1.9110695471772532,-6.8597091351475115,1,1,9
2.2,-6,2.1882498201176146,-5.472177833357367,1,1,9
2.2,-5,2.023566040643573,-4.3107712382997985,1,1,9
2.2,-4,1.6824013022870823,-5.115326977262768,1,1,9
2.2,-3,2.030138900634661,-5.687118313051549,1,1,9
2.2,-2,1.2501613905253517,-3.6561970641287296,1,1,9
2.5,-10,2.016602813397517,-6.2023287479736116,1,1,9
2.5,-9,2.096171606262116,-5.452946162352621,1,1,9
2.5,-8,2.571268516003104,-6.088476120891038,1,1,9
2.5,-7,2.305339527899073,-6.567061694628424,1,1,9
2.5,-6,1.4055846323083394,-6.608201675228017,1,1,9
2.5,-5,2.0400562053497264,-6.628522278881682,1,1,9
2.5,-4,1.933790868137958,-3.0893311366673153,1,1,9
2.5,-3,1.9481730618604927,-4.472805935357901,1,1,9
2.5,-2,1.9767829999121018,-3.064543271194905,1,1,9
0.1,-10,0.09923538444300153,-7.1783206557064885,1,1,10
0.1,-9,0.06154393834229152,-7.2655262879094735,1,1,10
0.1,-8,0.07232521901233256,-7.571885098212428,1,1,10
0.1,-7,0.13971755867939797,-7.226584159109647,1,1,10
0.1,-6,0.10818971119987023,-7.351708788194389,1,1,10
0.1,-5,0.032071682343216126,-4.4960425596783224,1,1,10
0.1,-4,0.18402099365188007,-3.8253623907098167,1,1,10
0.1,-3,0.12243690557407776,-3.0087316693100155,1,1,10
0.1,-2,0.17868873827611842,-1.8912227195349491,1,1,10
0.4,-10,0.49913259459455445,-7.265463077916786,1,1,10
0.4,-9,0.48430945999244385,-7.719750152046271,1,1,10
0.4,-8,0.38441085264375796,-7.329185612229004,1,1,10
0.4,-7,0.37986309143217273,-7.2160326253334635,1,1,10
0.4,-6,0.48561120710189903,-6.7069088045675045,1,1,10
0.4,-5,0.4438937210075142,-5.24665510822042,1,1,10
0.4,-4,0.397618835557526,-4.057573422233947,1,1,10
0.4,-3,0.3563175432910236,-2.8255992571825903,1,1,10
0.4,-2,0.4874676248955666,-1.8809225496570106,1,1,10
0.7,-10,0.8577397116968505,-5.977465874979472,1,1,10
0.7,-9,0.8150215691462108,-7.741307240111661,1,1,10
0.7,-8,0.659336216974215,-7.5041702075719625,1,1,10
0.7,-7,0.7355251055042802,-6.468054909932833,1,1,10
0.7,-6,0.5751023568894689,-6.569527264575618,1,1,10
0.7,-5,0.6077331066865002,-4.953152994909131,1,1,10
0.7,-4,0.6800255487445117,-4.434584193876644,1,1,10
0.7,-3,0.8531162344752738,-3.118060034894934,1,1,10
0.7,-2,0.5302322056711176,-2.1518035299404916,1,1,10
1.0,-10,1.9283469281752614,-6.593102396223302,1,1,10
1.0,-9,0.9650421206613322,-6.057608150919187,1,1,10
1.0,-8,1.1587248255922187,-5.498529750547083,1,1,10
1.0,-7,1.085285582571141,-6.197177062076554,1,1,10
1.0,-6,0.8553295678837181,-6.400631306927963,1,1,10
1.0,-5,1.3244998653402567,-4.146388439370906,1,1,10
1.0,-4,0.6753407149707449,-4.557650040437547,1,1,10
1.0,-3,1.0940397555111527,-3.0476250987665274,1,1,10
1.0,-2,0.7936741470349564,-2.6787546984149637,1,1,10
1.3,-10,1.2393407424211826,-6.51893968183649,1,1,10
1.3,-9,1.4416499808258607,-6.366589986861376,1,1,10
1.3,-8,1.7425306696264495,-5.687726426275633,1,1,10
1.3,-7,1.696065010312787,-4.772789367104808,1,1,10
1.3,-6,1.1388614614135841,-7.003624796996249,1,1,10
1.3,-5,1.1104144688345636,-6.182831804891347,1,1,10
1.3,-4,1.391148042520548,-5.571233337995679,1,1,10
1.3,-3,1.274518086419985,-3.6710498883250455,1,1,10
1.3,-2,1.190742649796213,-2.2679112923094262,1,1,10
1.6,-10,1.744458316849145,-5.043800858534482,1,1,10
1.6,-9,1.856488607685292,-5.916279303199342,1,1,10
1.6,-8,1.650062218510834,-6.291873747568174,1,1,10
1.6,-7,1.9441227158492786,-6.67969982719297,1,1,10
1.6,-6,1.2372052627894408,-4.43462021234312,1,1,10
1.6,-5,1.4403004046917827,-4.698318538783706,1,1,10
1.6,-4,0.9536397815130877,-5.657805424266503,1,1,10
1.6,-3,1.2283325439129238,-4.564154116815697,1,1,10
1.6,-2,1.5787490523371688,-1.9486690632832957,1,1,10
1.9,-10,1.8024790677304285,-6.879540197713113,1,1,10
1.9,-9,1.7659915846277094,-5.602620843024544,1,1,10
1.9,-8,1.4844878981544192,-6.303429881045977,1,1,10
1.9,-7,1.6516099347801416,-5.883322343001667,1,1,10
1.9,-6,1.0922007450142717,-4.443121695277488,1,1,10
1.9,-5,1.5933251273888975,-4.671732602205056,1,1,10
1.9,-4,1.6554238524123632,-4.973724484709709,1,1,10
1.9,-3,1.9286787159286995,-2.774936919151668,1,1,10
1.9,-2,1.8985768694451575,-3.5017478413213894,1,1,10
2.2,-10,1.6373106302292912,-6.001064129348369,1,1,10
2.2,-9,1.9475327088887164,-6.571617526356148,1,1,10
2.2,-8,1.8186964782527064,-6.02492577002193,1,1,10
2.2,-7,2.0317167981025275,-6.564324062215238,1,1,10
2.2,-6,1.6912928515304726,-5.337056408708104,1,1,10
2.2,-5,2.0403762846175786,-5.30984610467722,1,1,10
2.2,-4,1.5613336976615404,-2.5743004721338134,1,1,10
2.2,-3,1.6164331354068882,-4.97851588089305,1,1,10
2.2,-2,1.6574072326292923,-2.9461008377001603,1,1,10
2.5,-10,2.186235447600543,-5.608860723087471,1,1,10
2.5,-9,1.822768472550755,-6.893866218259394,1,1,10
2.5,-8,1.639748669377642,-6.87467835641311,1,1,10
2.5,-7,1.9989408507573387,-4.840388755325817,1,1,10
2.5,-6,2.492647118324377,-6.71220941976414,1,1,10
2.5,-5,2.5594786884877436,-5.885230581873544,1,1,10
2.5,-4,2.2270563161285786,-6.458362156233621,1,1,10
2.5,-3,1.5931167436385194,-4.108085911699787,1,1,10
2.5,-2,2.0493254346668346,-5.885544657800093,1,1,10
